Most_Recent_timestamp	Most_Recent_symbol	Most_Recent_timeframe	Most_Recent_close	Most_Recent_Base_FL	Most_Recent_UOEDT	Most_Recent_LOEDT	Most_Recent_horiz_high_map	Most_Recent_horiz_low_map	Most_Recent_ssa	Most_Recent_ema_ssa	Most_Recent_crossing
1780079707	XAUUSD	M5	4511.87						4516.60641675	4516.84172275	0
1780080007	XAUUSD	M5	4514.03						4517.55007840	4517.19590057	1
1780080307	XAUUSD	M5	4520.74						4519.09164357	4518.14377207	0
1780080607	XAUUSD	M5	4522.55						4520.79612068	4519.46994638	0
1780080907	XAUUSD	M5	4525.35						4522.26200419	4520.86597528	0
1780081207	XAUUSD	M5	4524.22						4523.09796950	4521.98197239	0
1780081507	XAUUSD	M5	4523.23						4523.12734489	4522.55465864	0
1780081807	XAUUSD	M5	4524.76						4522.33494680	4522.44480272	1
1780082107	XAUUSD	M5	4519.18						4520.80962980	4521.62721626	0
1780082407	XAUUSD	M5	4515.98						4518.91655773	4520.27188699	0
1780082707	XAUUSD	M5	4515.16						4517.01980939	4518.64584819	0
1780083007	XAUUSD	M5	4513.11						4515.39619379	4517.02102099	0
1780083307	XAUUSD	M5	4515.34						4514.26177476	4515.64139788	0
1780083607	XAUUSD	M5	4517.09						4513.62069658	4514.63104723	0
1780083907	XAUUSD	M5	4514.92						4513.40779775	4514.01942249	0
1780084207	XAUUSD	M5	4515.06						4513.59973525	4513.80957887	0
1780084507	XAUUSD	M5	4515.06						4514.12329011	4513.96643449	1
1780084807	XAUUSD	M5	4511.28						4514.92456081	4514.44549765	0
1780085107	XAUUSD	M5	4513.87					4510.03000	4516.07656286	4515.26103026	0
1780085407	XAUUSD	M5	4514.88						4517.52912195	4516.39507610	0
1780085707	XAUUSD	M5	4518.89						4519.29287313	4517.84397462	0
1780086007	XAUUSD	M5	4523.86						4521.29707377	4519.57052419	0
1780086307	XAUUSD	M5	4528.97						4523.42116683	4521.49584551	0
1780086607	XAUUSD	M5	4527.92						4525.49938037	4523.49761294	0
1780086907	XAUUSD	M5	4522.69						4527.47400261	4525.48580777	0
1780087207	XAUUSD	M5	4528.85						4529.33681746	4527.41131262	0
1780087507	XAUUSD	M5	4528.60						4530.80413508	4529.10772385	0
1780087807	XAUUSD	M5	4528.82						4531.76733278	4530.43752831	0
1780088107	XAUUSD	M5	4532.38						4532.14585168	4531.29169000	0
1780088407	XAUUSD	M5	4537.20						4531.87195806	4531.58182403	0
1780088707	XAUUSD	M5	4532.70						4530.95585735	4531.26884069	1
1780089007	XAUUSD	M5	4531.09						4529.73859361	4530.50371715	0
1780089307	XAUUSD	M5	4526.02						4528.55839325	4529.53105520	0
1780089607	XAUUSD	M5	4526.45						4527.83698752	4528.68402136	0
1780089907	XAUUSD	M5	4528.54						4527.81057093	4528.24729615	0
1780090207	XAUUSD	M5	4526.76						4528.56247030	4528.40488322	1
1780090507	XAUUSD	M5	4527.61						4530.11436789	4529.25962555	0
1780090807	XAUUSD	M5	4530.50						4532.27424282	4530.76693419	0
1780091107	XAUUSD	M5	4538.80						4534.68001191	4532.72347305	0
1780091407	XAUUSD	M5	4541.41				4543.31000		4536.80480933	4534.76414119	0
1780091707	XAUUSD	M5	4537.92						4538.27971316	4536.52192717	0
1780092007	XAUUSD	M5	4537.13						4538.97240269	4537.74716493	0
1780092307	XAUUSD	M5	4536.97						4538.81360440	4538.28038467	0
1780092607	XAUUSD	M5	4538.58						4537.84255176	4538.06146821	1
1780092907	XAUUSD	M5	4535.93						4536.18116327	4537.12131574	0
1780093207	XAUUSD	M5	4532.53						4534.14585989	4535.63358781	0
1780093507	XAUUSD	M5	4532.46						4532.09993418	4533.86676100	0
1780093807	XAUUSD	M5	4531.67						4530.32493712	4532.09584906	0
1780094107	XAUUSD	M5	4531.26						4529.06209797	4530.57897351	0
1780094407	XAUUSD	M5	4528.10						4528.44826353	4529.51361852	0
1780094707	XAUUSD	M5	4527.14						4528.57743032	4529.04552442	0
1780095007	XAUUSD	M5	4528.41						4529.35905326	4529.20228884	1
1780095307	XAUUSD	M5	4531.07						4530.54972859	4529.87600871	0
1780095607	XAUUSD	M5	4529.28						4531.80891862	4530.84246367	0
1780095907	XAUUSD	M5	4533.80						4532.86576759	4531.85411563	0
1780096207	XAUUSD	M5	4538.36						4533.32391840	4532.58901702	0
1780096507	XAUUSD	M5	4529.43						4532.84387499	4532.71644600	0
1780096807	XAUUSD	M5	4530.22						4531.51135915	4532.11390258	1
1780097107	XAUUSD	M5	4528.39						4529.35118042	4530.73254150	0
1780097407	XAUUSD	M5	4529.83						4526.58063447	4528.65658799	0
1780097707	XAUUSD	M5	4523.53						4523.48034063	4526.06846431	0
1780098007	XAUUSD	M5	4522.39						4520.57219809	4523.32033120	0
1780098307	XAUUSD	M5	4517.10						4518.25834910	4520.78934015	0
1780098607	XAUUSD	M5	4517.27						4516.93008958	4518.85971486	0
1780098907	XAUUSD	M5	4514.13					4512.71000	4516.68478581	4517.77225034	0
1780099207	XAUUSD	M5	4515.41						4517.49911736	4517.63568385	0
1780099507	XAUUSD	M5	4518.58						4519.07672933	4518.35620659	1
1780099807	XAUUSD	M5	4523.03						4520.96894697	4519.66257678	0
1780100107	XAUUSD	M5	4524.27						4522.69698444	4521.17978061	0
1780100407	XAUUSD	M5	4525.73						4523.95601057	4522.56789559	0
1780100707	XAUUSD	M5	4522.89						4524.64534154	4523.60661856	0
1780101007	XAUUSD	M5	4522.68						4524.99010460	4524.29836158	0
1780101307	XAUUSD	M5	4526.25						4525.33102043	4524.81469101	0
1780101607	XAUUSD	M5	4528.06						4526.00696978	4525.41083039	0
1780101907	XAUUSD	M5	4525.27						4527.36674615	4526.38878827	0
1780102207	XAUUSD	M5	4531.73						4529.71691641	4528.05285234	0
1780102507	XAUUSD	M5	4533.05						4532.90605966	4530.47945600	0
1780102807	XAUUSD	M5	4535.99						4536.61017226	4533.54481413	0
1780103107	XAUUSD	M5	4538.56						4540.23724260	4536.89102837	0
1780103407	XAUUSD	M5	4536.80						4543.09707391	4539.99405114	0
1780103707	XAUUSD	M5	4548.02						4544.65605778	4542.32505446	0
1780104007	XAUUSD	M5	4551.21						4544.31994001	4543.32249724	0
1780104307	XAUUSD	M5	4543.88						4542.07049718	4542.69649721	1
1780104607	XAUUSD	M5	4537.72						4538.58611920	4540.64130820	0
1780104907	XAUUSD	M5	4531.31						4534.90445985	4537.77288402	0
1780105207	XAUUSD	M5	4529.84						4532.24643166	4535.00965784	0
1780105507	XAUUSD	M5	4536.21						4531.66638500	4533.33802142	0
1780105807	XAUUSD	M5	4531.89						4533.77310954	4533.55556548	1
1780106107	XAUUSD	M5	4540.30						4538.94205065	4536.24880806	0
1780106407	XAUUSD	M5	4539.79						4546.73653589	4541.49267197	0
1780106707	XAUUSD	M5	4557.00						4556.42167928	4548.95717563	0
1780107007	XAUUSD	M5	4564.28						4566.54199485	4557.74958524	0
1780107307	XAUUSD	M5	4578.41						4575.77684711	4566.76321618	0
1780107607	XAUUSD	M5	4588.06						4582.83095302	4574.79708460	0
1780107907	XAUUSD	M5	4590.10				4595.19000		4586.89841865	4580.84775162	0
1780108207	XAUUSD	M5	4588.60						4587.85212854	4584.34994008	0
1780108507	XAUUSD	M5	4585.01						4586.11423470	4585.23208739	0
1780108807	XAUUSD	M5	4578.66						4582.50284010	4583.86746374	1
1780109107	XAUUSD	M5	4578.28						4578.04370036	4580.95558205	0
1780109407	XAUUSD	M5	4573.01						4573.57315385	4577.26436795	0
1780109707	XAUUSD	M5	4566.64						4569.82701131	4573.54568963	0
1780110007	XAUUSD	M5	4564.98						4567.26711050	4570.40640006	0
1780110307	XAUUSD	M5	4568.99						4565.93401682	4568.17020844	0
1780110607	XAUUSD	M5	4571.07						4565.49908465	4566.83464655	0
1780110907	XAUUSD	M5	4567.98						4565.56612322	4566.20038488	0
1780111207	XAUUSD	M5	4564.30						4565.86772023	4566.03405256	0
1780111507	XAUUSD	M5	4563.71						4566.22946978	4566.13176117	1
1780111807	XAUUSD	M5	4565.39						4566.52683978	4566.32930048	0
1780112107	XAUUSD	M5	4564.25						4566.68990458	4566.50960253	0
1780112407	XAUUSD	M5	4563.06						4566.77756298	4566.64358275	0
1780112707	XAUUSD	M5	4569.01						4566.88067831	4566.76213053	0
1780113007	XAUUSD	M5	4572.02						4566.90732175	4566.83472614	0
1780113307	XAUUSD	M5	4569.56						4566.82173669	4566.82823141	1
1780113607	XAUUSD	M5	4564.81						4566.70868076	4566.76845609	0
1780113907	XAUUSD	M5	4565.36						4566.67635861	4566.72240735	0
1780114207	XAUUSD	M5	4566.86						4566.67656859	4566.69948797	0
1780114507	XAUUSD	M5	4564.42						4566.59780317	4566.64864557	0
1780114807	XAUUSD	M5	4567.35						4566.38783805	4566.51824181	0
1780115107	XAUUSD	M5	4564.43						4565.87676210	4566.19750195	0
1780115407	XAUUSD	M5	4565.60						4565.02984323	4565.61367259	0
1780115707	XAUUSD	M5	4565.55						4563.77268623	4564.69317941	0
1780116007	XAUUSD	M5	4561.95						4562.10830432	4563.40074186	0
1780116307	XAUUSD	M5	4561.36						4560.20853958	4561.80464072	0
1780116607	XAUUSD	M5	4558.72						4558.24714610	4560.02589341	0
1780116907	XAUUSD	M5	4554.11						4556.49328375	4558.25958858	0
1780117207	XAUUSD	M5	4555.94						4555.26294803	4556.76126831	0
1780117507	XAUUSD	M5	4553.51						4554.67579538	4555.71853184	0
1780117807	XAUUSD	M5	4553.44						4554.83810731	4555.27831957	0
1780118107	XAUUSD	M5	4557.28						4555.67156999	4555.47494478	1
1780118407	XAUUSD	M5	4557.93						4556.87633909	4556.17564194	0
1780118707	XAUUSD	M5	4558.14						4558.15160576	4557.16362385	0
1780119007	XAUUSD	M5	4558.65						4559.19712504	4558.18037444	0
1780119307	XAUUSD	M5	4558.59						4559.76499617	4558.97268531	0
1780119607	XAUUSD	M5	4559.28						4559.73433819	4559.35351175	0
1780119907	XAUUSD	M5	4560.86						4559.11475473	4559.23413324	1
1780120207	XAUUSD	M5	4560.13						4558.05814205	4558.64613764	0
1780120507	XAUUSD	M5	4557.96						4556.83412092	4557.74012928	0
1780120807	XAUUSD	M5	4553.06						4555.75294129	4556.74653529	0
1780121107	XAUUSD	M5	4554.26						4555.12902319	4555.93777924	0
1780121407	XAUUSD	M5	4553.10						4555.02674287	4555.48226105	0
1780121707	XAUUSD	M5	4554.50						4555.41742110	4555.44984108	0
1780122007	XAUUSD	M5	4558.42						4556.08009566	4555.76496837	1
1780122307	XAUUSD	M5	4558.26						4556.67389416	4556.21943126	0
1780122607	XAUUSD	M5	4557.74						4556.94362290	4556.58152708	0
1780122907	XAUUSD	M5	4556.42						4556.70086568	4556.64119638	0
1780123207	XAUUSD	M5	4555.30						4555.87307681	4556.25713660	1
1780123507	XAUUSD	M5	4553.57						4554.49193023	4555.37453341	0
1780123807	XAUUSD	M5	4552.54						4552.70568519	4554.04010930	0
1780124107	XAUUSD	M5	4551.53						4550.71891463	4552.37951196	0
1780124407	XAUUSD	M5	4548.69						4548.77495561	4550.57723379	0
1780124707	XAUUSD	M5	4546.51						4547.13814404	4548.85768891	0
1780125007	XAUUSD	M5	4545.67						4545.99478448	4547.42623670	0
1780125307	XAUUSD	M5	4544.51						4545.40490082	4546.41556876	0
1780125607	XAUUSD	M5	4545.84						4545.33083350	4545.87320113	0
1780125907	XAUUSD	M5	4548.83						4545.57409248	4545.72364680	0
1780126207	XAUUSD	M5	4545.92						4545.83486303	4545.77925491	1
1780126507	XAUUSD	M5	4545.13						4545.92361550	4545.85143521	0
1780126807	XAUUSD	M5	4542.78						4545.63156174	4545.74149847	1
1780127107	XAUUSD	M5	4543.36						4544.85739870	4545.29944859	0
1780127407	XAUUSD	M5	4543.01						4543.51481785	4544.40713322	0
1780127707	XAUUSD	M5	4543.77						4541.65648871	4543.03181096	0
1780128007	XAUUSD	M5	4541.99						4539.40637262	4541.21909179	0
1780128307	XAUUSD	M5	4539.90						4537.01657111	4539.11783145	0
1780128607	XAUUSD	M5	4540.62						4534.76708107	4536.94245626	0
1780305307	XAUUSD	M5	4520.88					4518.31000	4532.84934890	4534.89590258	0
1780305607	XAUUSD	M5	4526.05						4531.83877759	4533.36734008	0
1780305907	XAUUSD	M5	4534.73						4531.62144194	4532.49439101	0
1780306207	XAUUSD	M5	4536.50						4531.88876599	4532.19157850	0
1780306507	XAUUSD	M5	4533.28						4532.43056173	4532.31107012	1
1780306807	XAUUSD	M5	4533.17						4533.15625684	4532.73366348	0
1780307107	XAUUSD	M5	4535.66						4533.94750693	4533.34058520	0
1780307407	XAUUSD	M5	4531.95						4534.69628178	4534.01843349	0
1780307707	XAUUSD	M5	4535.54						4535.49519544	4534.75681447	0
1780308007	XAUUSD	M5	4538.24						4536.30575359	4535.53128403	0
1780308307	XAUUSD	M5	4534.93						4537.12891537	4536.33009970	0
1780308607	XAUUSD	M5	4535.26						4538.07939777	4537.20474873	0
1780308907	XAUUSD	M5	4539.79						4539.15003770	4538.17739322	0
1780309207	XAUUSD	M5	4541.57						4540.18468435	4539.18103879	0
1780309507	XAUUSD	M5	4542.59						4541.07284730	4540.12694304	0
1780309807	XAUUSD	M5	4542.13						4541.72734971	4540.92714638	0
1780310107	XAUUSD	M5	4542.06						4542.13653893	4541.53184265	0
1780310407	XAUUSD	M5	4544.97						4542.31666763	4541.92425514	0
1780310707	XAUUSD	M5	4539.25						4542.25745369	4542.09085442	0
1780311007	XAUUSD	M5	4540.68						4542.15819791	4542.12452616	0
1780311307	XAUUSD	M5	4541.86						4542.04382577	4542.08417597	1
1780311607	XAUUSD	M5	4541.03						4541.91945463	4542.00181530	0
1780311907	XAUUSD	M5	4544.28						4541.81589088	4541.90885309	0
1780312207	XAUUSD	M5	4539.57						4541.64956807	4541.77921058	0
1780312507	XAUUSD	M5	4544.93				4546.08000		4541.50881206	4541.64401132	0
1780312807	XAUUSD	M5	4540.84						4541.25771654	4541.45086393	0
1780313107	XAUUSD	M5	4540.86						4540.98227804	4541.21657098	0
1780313407	XAUUSD	M5	4538.46						4540.69093839	4540.95375469	0
1780313707	XAUUSD	M5	4540.85						4540.43889880	4540.69632675	0
1780314007	XAUUSD	M5	4543.27						4540.15724660	4540.42678667	0
1780314307	XAUUSD	M5	4538.13						4539.75910188	4540.09294428	0
1780314607	XAUUSD	M5	4536.93						4539.32923900	4539.71109164	0
1780314907	XAUUSD	M5	4536.06						4538.83708914	4539.27409039	0
1780315207	XAUUSD	M5	4541.43						4538.23309014	4538.75359026	0
1780315507	XAUUSD	M5	4538.93						4537.35928224	4538.05643625	0
1780315807	XAUUSD	M5	4540.50						4536.28585889	4537.17114757	0
1780316107	XAUUSD	M5	4534.25						4535.03275033	4536.10194895	0
1780316407	XAUUSD	M5	4529.00						4533.81916519	4534.96055707	0
1780316707	XAUUSD	M5	4533.89						4532.84093641	4533.90074674	0
1780317007	XAUUSD	M5	4530.35						4532.01473602	4532.95774138	0
1780317307	XAUUSD	M5	4532.17						4531.39097049	4532.17435593	0
1780317607	XAUUSD	M5	4528.77						4530.87209564	4531.52322579	0
1780317907	XAUUSD	M5	4532.78						4530.45987758	4530.99155168	0
1780318207	XAUUSD	M5	4529.83						4530.00590161	4530.49872665	0
1780318507	XAUUSD	M5	4533.21						4529.56669410	4530.03271037	0
1780318807	XAUUSD	M5	4528.67						4529.10614643	4529.56942840	0
1780319107	XAUUSD	M5	4530.06						4528.79923090	4529.18432965	0
1780319407	XAUUSD	M5	4525.57						4528.68689135	4528.93561050	0
1780319707	XAUUSD	M5	4525.13						4528.89455235	4528.91508143	0
1780320007	XAUUSD	M5	4528.54						4529.38290659	4529.14899401	1
1780320307	XAUUSD	M5	4532.26						4529.93098262	4529.53998832	0
1780320607	XAUUSD	M5	4532.01						4530.26419485	4529.90209158	0
1780320907	XAUUSD	M5	4531.49						4530.20972357	4530.05590758	0
1780321207	XAUUSD	M5	4530.32						4529.65030803	4529.85310780	1
1780321507	XAUUSD	M5	4527.43						4528.58664579	4529.21987680	0
1780321807	XAUUSD	M5	4528.33						4527.15048955	4528.18518317	0
1780322107	XAUUSD	M5	4522.91						4525.48056314	4526.83287316	0
1780322407	XAUUSD	M5	4523.58						4523.88845955	4525.36066635	0
1780322707	XAUUSD	M5	4522.54						4522.52786506	4523.94426571	0
1780323007	XAUUSD	M5	4521.52						4521.51309417	4522.72867994	0
1780323307	XAUUSD	M5	4524.63						4520.86057135	4521.79462564	0
1780323607	XAUUSD	M5	4517.60						4520.40874591	4521.10168578	0
1780323907	XAUUSD	M5	4518.89						4520.13801457	4520.61985017	0
1780324207	XAUUSD	M5	4519.41						4519.82157766	4520.22071392	0
1780324507	XAUUSD	M5	4518.60						4519.27355359	4519.74713375	0
1780324807	XAUUSD	M5	4520.46						4518.43519166	4519.09116270	0
1780325107	XAUUSD	M5	4521.55						4517.30178176	4518.19647223	0
1780325407	XAUUSD	M5	4515.66						4515.99558409	4517.09602816	0
1780325707	XAUUSD	M5	4510.71						4514.84926380	4515.97264598	0
1780326007	XAUUSD	M5	4512.70						4514.15230647	4515.06247623	0
1780326307	XAUUSD	M5	4513.24						4513.96086074	4514.51166848	0
1780326607	XAUUSD	M5	4516.43						4514.24338698	4514.37752773	0
1780326907	XAUUSD	M5	4516.42						4514.79462441	4514.58607607	1
1780327207	XAUUSD	M5	4514.18						4515.41943691	4515.00275649	0
1780327507	XAUUSD	M5	4514.73						4515.97158470	4515.48717060	0
1780327807	XAUUSD	M5	4516.90						4516.27081349	4515.87899205	0
1780328107	XAUUSD	M5	4517.65						4516.18809822	4516.03354513	0
1780328407	XAUUSD	M5	4515.90						4515.72767554	4515.88061034	1
1780328707	XAUUSD	M5	4514.31						4515.05424350	4515.46742692	0
1780329007	XAUUSD	M5	4515.29						4514.37543275	4514.92142984	0
1780329307	XAUUSD	M5	4514.47						4513.85443308	4514.38793146	0
1780329607	XAUUSD	M5	4510.51					4508.68000	4513.65744748	4514.02268947	0
1780329907	XAUUSD	M5	4514.25						4513.95355383	4513.98812165	0
1780330207	XAUUSD	M5	4514.46						4514.65347361	4514.32079763	1
1780330507	XAUUSD	M5	4516.03						4515.67231064	4514.99655413	0
1780330807	XAUUSD	M5	4516.46						4516.84907304	4515.92281359	0
1780331107	XAUUSD	M5	4518.21						4518.03713346	4516.97997352	0
1780331407	XAUUSD	M5	4521.40						4519.09314004	4518.03655678	0
1780331707	XAUUSD	M5	4522.57						4519.87983551	4518.95819615	0
1780332007	XAUUSD	M5	4520.48						4520.35650566	4519.65735091	0
1780332307	XAUUSD	M5	4513.88						4520.58955254	4520.12345172	0
1780332607	XAUUSD	M5	4520.19						4520.76514995	4520.44430083	0
1780332907	XAUUSD	M5	4519.87						4520.75957837	4520.60193960	0
1780333207	XAUUSD	M5	4524.26				4525.25000		4520.55115892	4520.57654926	1
1780333507	XAUUSD	M5	4523.53						4519.99591742	4520.28623334	0
1780333807	XAUUSD	M5	4518.23						4519.06601409	4519.67612372	0
1780334107	XAUUSD	M5	4516.28						4517.84234249	4518.75923310	0
1780334407	XAUUSD	M5	4517.11						4516.35424799	4517.55674055	0
1780334707	XAUUSD	M5	4514.11						4514.60190751	4516.07932403	0
1780335007	XAUUSD	M5	4511.10						4512.69487993	4514.38710198	0
1780335307	XAUUSD	M5	4506.18						4510.77027998	4512.57869098	0
1780335607	XAUUSD	M5	4513.93						4509.02968157	4510.80418627	0
1780335907	XAUUSD	M5	4510.69						4507.38635563	4509.09527095	0
1780336207	XAUUSD	M5	4504.67						4505.99995360	4507.54761227	0
1780336507	XAUUSD	M5	4504.63						4505.07726795	4506.31244011	0
1780336807	XAUUSD	M5	4504.57						4504.63813769	4505.47528890	0
1780337107	XAUUSD	M5	4503.61						4504.63109280	4505.05319085	0
1780337407	XAUUSD	M5	4501.73						4504.97527940	4505.01423512	0
1780337707	XAUUSD	M5	4507.76						4505.55751062	4505.28587287	1
1780338007	XAUUSD	M5	4506.26						4506.05892596	4505.67239941	0
1780338307	XAUUSD	M5	4507.28						4506.32265302	4505.99752622	0
1780338607	XAUUSD	M5	4506.80						4506.18819765	4506.09286193	0
1780338907	XAUUSD	M5	4505.18						4505.60051662	4505.84668927	1
1780339207	XAUUSD	M5	4503.96						4504.59106289	4505.21887608	0
1780339507	XAUUSD	M5	4504.72						4503.25634515	4504.23761062	0
1780339807	XAUUSD	M5	4503.53						4501.68925634	4502.96343348	0
1780340107	XAUUSD	M5	4498.19						4500.04741093	4501.50542221	0
1780340407	XAUUSD	M5	4494.58						4498.56960960	4500.03751590	0
1780340707	XAUUSD	M5	4495.46						4497.41150906	4498.72451248	0
1780341007	XAUUSD	M5	4503.08						4496.56616091	4497.64533669	0
1780341307	XAUUSD	M5	4495.80						4495.83478803	4496.74006236	0
1780341607	XAUUSD	M5	4493.96						4495.33898073	4496.03952154	0
1780341907	XAUUSD	M5	4495.74						4495.07327445	4495.55639800	0
1780342207	XAUUSD	M5	4494.96						4494.96913444	4495.26276622	0
1780342507	XAUUSD	M5	4492.84						4495.03538295	4495.14907458	0
1780342807	XAUUSD	M5	4496.04						4495.34328105	4495.24617782	1
1780343107	XAUUSD	M5	4495.84						4495.85475123	4495.55046452	0
1780343407	XAUUSD	M5	4494.74						4496.58646336	4496.06846394	0
1780343707	XAUUSD	M5	4500.03						4497.52511280	4496.79678837	0
1780344007	XAUUSD	M5	4501.32						4498.47786395	4497.63732616	0
1780344307	XAUUSD	M5	4497.19						4499.30853705	4498.47293161	0
1780344607	XAUUSD	M5	4498.02						4500.00455897	4499.23874529	0
1780344907	XAUUSD	M5	4500.50						4500.44205569	4499.84040049	0
1780345207	XAUUSD	M5	4499.49						4500.51224237	4500.17632143	0
1780345507	XAUUSD	M5	4499.51						4500.23391702	4500.20511922	0
1780345807	XAUUSD	M5	4505.66						4499.65754321	4499.93133121	1
1780346107	XAUUSD	M5	4499.68						4498.74226515	4499.33679818	0
1780346407	XAUUSD	M5	4496.39						4497.76021747	4498.54850782	0
